,cust_no,age_level,exp_code,source_code,0,1,2,5,9,A,trans_type,c0,c1,c2,c3,c4,c5,c6,current_c,H,O,R,company_type,avg_stock,current_stock,avg_amount,current_amount,label
122,0xD54E558FC60C5583BD93E6381726B1FCD1FED5F85D0BB7D2FF7F136535136E6D,2,1,2,37,0,0,0,0,0,0,17,4,0,2,0,2,12,1,28,9,0,H,3486.48648648649,4000,49753.5135135135,58000,0
123,0x3A647C5CC123FE003CDFB564666B319D8460010C7173C46E55AE162AC414D084,3,3,2,42,0,0,0,0,8,0,42,4,0,0,0,4,0,0,50,0,0,H,1980,2000,50182.6,57800,0
124,0x49C8BAA168E4CE5A185BE1E96BE52720499365DFF481A53BFC5D887C44F87610,4,3,2,150,0,0,0,0,0,0,40,6,18,0,4,12,70,6,138,12,0,O,1526.73333333333,1000,24263.32,13690,0
125,0xA112FF89E89F9335B402BB217935994F4443C27B8643EC3CBF42D815A3A8E27F,3,0,2,18,0,0,0,0,0,0,7,1,2,0,4,0,4,2,18,0,0,H,951.111111111111,1000,109578.333333333,28600,0
126,0xEC5ABD08813E37337B512A50A23C78BE676095798ED4C95A75D36F97C0FFD300,3,4,2,61,0,0,0,0,0,0,18,6,2,2,32,0,1,0,59,2,0,H,847.196721311475,100,12772.4516393443,9888,0
127,0xC7096B9AD33F282D371306A2AD67767ECE408410FB6FE1B4AB3C2AB8955D15B0,2,1,2,35,0,0,0,0,0,0,22,0,8,0,0,0,5,0,33,0,2,H,900.571428571429,1000,26397.8571428571,31700,0
128,0xB60E23B8CE72AB8A3343B96026CFA231CD7E06C7F8C367CAE0E01A0E1645EB5C,2,0,1,14,0,0,0,0,0,0,12,0,0,0,2,0,0,0,12,2,0,H,1435,6000,40436.7142857143,59580,0
129,0xB94A373BBA229308E46A8A1E28322D8EFFCF3E07C79EA5FCC38D6BE984E9DED2,2,0,2,44,0,0,0,0,0,0,20,7,4,3,2,2,6,0,37,7,0,H,1318.86363636364,1,22049.4681818182,3164.4,0
130,0xE61816818366C32EEC494CC5C0A68A25EF6A98E18746BD757A780A520F8EAB0E,2,4,2,32,0,0,0,0,0,0,16,5,1,0,6,1,3,4,29,3,0,H,2156.25,1000,66613.4375,9660,0
131,0x8EEB1403DA5212D51D178D96B800B64BC72B3050F6A8CAB4BB6836DFF9E265A1,2,1,2,19,0,0,0,0,0,0,4,3,2,6,0,4,0,3,11,8,0,O,1157.89473684211,1000,32707.8947368421,38700,0
132,0x9F88FC70C1891DE1F0CFFC9BF0F5BFF9DBAC389BE01F5FC2E775102162B562D1,4,0,2,14,0,0,0,0,0,0,10,1,0,3,0,0,0,0,7,7,0,H,1214.28571428571,1000,51500,16700,0
133,0x4B7C507AB07754AA4C0835953E16356070BA1A4FC1753CC7DC42C9738C264095,2,4,2,16,0,0,0,0,0,0,8,2,2,4,0,0,0,0,14,2,0,H,2125,1000,55947.5,48200,0
134,0x8333A72D30E88001FAB39E9E0AAE6831541093C638420118869FCB346A2F62C5,1,0,2,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,2,0,H,3166.66666666667,1000,107881.666666667,136500,0
135,0x84A53215786DBFD5DDE5C375131243DDE7BB75461216E10EBA986D2AB751489E,4,0,2,43,0,0,0,0,0,0,14,15,0,7,0,2,5,5,32,11,0,O,5000,1000,102849.76744186,80000,0
136,0x49ACCA500D959E85C60769F5B0605B69668766754EC7DFE9153ECDE5C23CB690,2,3,2,22,0,0,0,0,0,0,9,3,2,3,4,1,0,2,19,3,0,H,763.909090909091,1000,56031.8190909091,32300,0
137,0x7003911A2F2CD88AFAD661DD3B3471B2D07455A70F5927D8666DF66D23BD306A,2,0,2,39,0,0,0,0,0,0,0,7,18,3,0,3,8,2,39,0,0,H,1133.33333333333,8000,19809.7435897436,72160,0
138,0xD6E9E4E967438766A8E5D9120A06533B0B6786E243D376FAA3E8A0FB7D8F4945,2,0,2,18,0,0,0,0,0,0,1,0,5,0,11,0,1,2,18,0,0,H,1055.55555555556,1000,28847.7777777778,10150,0
139,0x287EA2543088317BE07C22BE03AF17C4C79A141C3FC26D5103C2D8C6019495A7,2,1,2,8,0,0,0,0,0,0,0,0,5,0,0,0,3,2,7,0,1,H,1628.75,1030,34484.375,21115,0
140,0xFD373A40E2DCF5223F267D8FB665D66CC0E8A7DE5AD80C086C83C9A9FCCB4286,4,0,2,51,0,0,0,0,0,0,9,0,24,0,14,0,4,0,49,2,0,H,4470.58823529412,1000,81756.4705882353,26100,0
141,0xC5616B0410764D6B27EC04ABCFA8C0CBB6FB1211FF95683EEB7DD697F760D513,4,4,2,157,0,0,0,0,0,0,73,9,49,19,0,0,7,0,151,6,0,H,2147.13375796178,1000,77449.5541401274,63600,0
142,0x41C2FD4E795E8AFEB28AAF3620CD2CB1E0A43582511EF7702F046BD00ADF5A90,3,0,2,11,0,0,0,0,0,0,1,0,1,0,0,2,7,2,9,2,0,H,1350.36363636364,1000,82797.4954545454,28250,0
143,0x230C9BFDA23F4271570CA00E728F166F65BC94F2B9F660660A003C39DB0C2EAB,3,0,2,40,0,0,0,0,0,0,13,20,0,0,4,0,3,4,30,10,0,H,1188.75,1000,29245.02675,31000,0
144,0xB0A813E85717B4146A85DAACCCCF0AC5839A7C540B4B9B0EC9E6E8AA40ED6CF4,2,0,2,46,0,0,0,0,0,0,35,2,7,0,0,0,2,2,38,8,0,H,1586.95652173913,1000,44601.5217391304,13100,0
145,0xAB945D9BD986B24484605C902B7F20445186C5BD5B74014364B3965232034E7B,3,3,2,59,0,0,0,2,4,0,19,0,8,0,2,11,25,6,63,2,0,H,1090.93846153846,1000,27103.7076923077,17790,0
146,0x810F9059F3F4856CA0EB8BA187516EDAF7FEF501463C72F125C3CCE0EFBF55B8,4,3,2,19,0,0,0,0,0,0,14,0,0,0,0,0,5,0,19,0,0,H,1736.84210526316,3000,26992.6315789474,28590,0
147,0xB46E409B439096750096038C7C57793707B1F33537FFA021A061BA3B47FEC828,4,0,2,11,0,0,0,0,0,0,1,6,2,0,0,0,2,1,7,2,2,H,1454.54545454545,1000,29826.3636363636,9800,0
148,0x3063780D0B078174E67F09C27933AF3E9034273F0969C5C0B325E66982F8DA33,3,0,2,72,0,0,0,0,0,0,19,5,26,13,9,0,0,0,66,6,0,H,1122.22222222222,100,48421.6666666667,44430,0
149,0xD90E8C18137EC84C89ABE9D9FD9D8E1DDB1F9C0C4918E5964F86F566A9D7AB1E,3,1,2,22,0,0,0,0,0,0,13,6,0,0,0,0,3,6,22,0,0,H,448.090909090909,1000,17857.3972727273,34520,0
150,0x29007CBB60F54F822E3FD5FD4D7DED269DDD2D5E92550C5BE8E8679DAEF978E6,3,1,2,48,0,0,0,0,0,0,0,0,29,0,0,1,18,6,48,0,0,H,1286.875,1000,38195.425,115300,0
151,0x7A7F9120649D8186F4347A3936EEFCB5E08AA5992DECD7AE0B6909CFAC9A7921,4,0,2,4,0,0,0,0,0,0,0,0,0,0,0,4,0,5,4,0,0,H,12500,5000,103102.5,20450,0
152,0xD195D34FD03E38E74E05E098E06D993C564A5C24BB900FE339DEADE07B1F8F88,4,0,2,102,0,0,0,0,0,0,45,9,0,14,0,34,0,0,90,12,0,H,5647.05882352941,1000,82192.2549019608,59500,0
153,0x4B02D226ED65D77778D58944450CF4F5CAE0A0EF9445464B55BA80AA6A4C7910,4,0,2,127,0,0,0,0,0,0,50,25,7,2,41,2,0,0,118,9,0,H,3228.34645669291,2000,89441.811023622,29500,0
154,0x3E177CFF8C7024B63D3055E6ED2C5971DD6F6CC3460A15E16688F1FB3DE9A47D,4,3,2,16,0,0,0,0,0,0,2,0,0,0,0,0,14,6,16,0,0,H,6750,1000,46069.375,6500,0
155,0x79C5D15299C5E271B22A37279E0A6BAA2C48682583FB699CDDEEBDDFAF71B982,4,2,2,33,0,0,0,0,0,0,28,0,0,0,5,0,0,0,27,6,0,H,3424.24242424242,2000,81648.1818181818,35900,0
156,0xC2CF8C48C697BBDEE666DDC93F7D7F159EE9A564E7A1AC2BC198C2620890786C,4,2,2,109,0,0,0,0,0,0,83,3,2,0,7,11,3,0,71,38,0,H,2200.46788990826,3000,88136.5651376147,238200,0
157,0x8C92C3B3EC178F60CCE2BE7129CABC4084FAC102A7E2C65244EE64D3B6EF134D,4,1,2,47,0,0,0,0,0,0,21,4,0,0,11,2,9,6,45,2,0,H,2219.82978723404,5000,45887.4336170213,24450,0
158,0xD147BDFD3D9684E074A882A2E13A68A2A2490ACEA819EF929B09A9F8E0657465,4,4,2,77,0,0,0,0,2,0,60,8,0,1,0,7,3,0,66,13,0,H,1341.77215189873,2000,67248.3544303798,89000,0
159,0xE1C06BCD5A997B639C6BA5A2E9F7F16B40E16CFD551FC48C3E8E894A9DC84B12,4,0,2,40,0,0,0,0,0,0,20,9,2,7,0,2,0,3,35,5,0,O,2950,4000,43666,67400,0
160,0x0E46FED095A43EA11A0643AA587DD8FB68B9FC63E7F971DC2E196596DA8F541E,4,4,2,87,0,0,0,0,6,0,93,0,0,0,0,0,0,0,17,76,0,H,6602.15053763441,10000,112200.967741935,186000,0
161,0x9C68D57F720595BE1BD4EE1ACDCD7FFBCA1290FE15F8DFBF8E2833AF4DD87CCE,4,4,2,90,0,0,0,0,0,0,87,1,0,0,2,0,0,0,86,4,0,H,3312.74444444444,3000,114599.781111111,63900,0
162,0x3B8650CF39C67B5938D60D62D1C5743109A8C30CE2239BCFE34FD7758137CF67,4,1,2,88,0,0,0,0,0,0,50,4,13,0,4,11,6,0,82,6,0,H,1215.90909090909,1000,29991.1363636364,22050,0
163,0xDFD2174EEBC6A2BAC9C01F18C0961B92948D38CB5E8EFFF9E39CD76604476368,5,1,2,59,0,0,0,0,4,0,49,3,0,0,9,0,2,0,59,4,0,H,2015.87301587302,1000,74931.2698412698,73400,0
164,0x30779F6CEECEA0365DF02A72179DBCA1D949FD209DDA8258D6C2E3D74F950D6C,3,2,2,287,0,0,0,0,332,0,300,156,32,4,39,88,0,0,616,3,0,H,1151.37964458805,1000,25552.9415831987,16700,0
165,0xF71A3D228437EBBDD65E470EBF48DE160DFE72CE82E191859196113CEEE4AD40,4,3,2,54,0,0,0,0,0,0,29,8,2,15,0,0,0,0,33,21,0,O,3814.81481481481,5000,127039.074074074,220800,0
166,0xE504A3AB1851605C33CBE9640BB8E4EAD42B864F23292DE7B7CB40368214A172,4,1,2,73,0,0,0,0,0,0,38,13,6,6,0,10,0,2,64,9,0,H,6401.61643835616,2000,161995.27369863,52300,0
167,0x9F1EEE596FF0826776B7A06872551DDE4C255E2C8DB062C2B659AE30F715A70A,3,2,2,30,0,0,0,0,0,0,13,3,9,0,5,0,0,0,25,5,0,H,970.566666666667,1000,16339.8156666667,8800,0
168,0x67F476BFB33CFE7EACD8671467B39A04C28B6D079E19123864DA6250E06AE4A6,3,4,2,13,0,0,0,0,0,0,8,0,0,2,0,3,0,0,13,0,0,H,1461.53846153846,1000,44701.5384615385,73100,0
169,0x8FC92E7828A6A2B9A4EB4A94AED48576A879FB64CF7284CABBB45409E6193FD9,3,0,2,91,0,0,0,0,14,0,60,20,0,2,5,6,12,6,76,29,0,H,5038.09523809524,10000,150109.238095238,43300,0
170,0x2DFF45578C3B89C164C1DD88F9B0EEFA0B8FE736899F378E101C8C70CF219F64,4,3,2,47,0,0,0,0,0,0,18,7,14,1,2,0,5,4,45,2,0,H,1468.08510638298,1000,30613.6170212766,29800,0
171,0x8F592251A63B58DCFD4D9F93EB5E479136A712AF50B8F9E0F579B718A3DCADBF,4,4,2,44,0,0,0,0,0,0,26,5,7,0,2,4,0,0,42,2,0,H,1257.52272727273,1000,32251.8404545455,14400,0
172,0x5D4120B2B55EF859729DF4B30A2384AA6094DF9DD0CD635FDF4AAA5498DC73DB,4,3,2,70,0,0,0,0,0,0,11,12,25,0,0,1,21,0,69,1,0,H,1685.71428571429,1000,86720.4285714286,119000,0
173,0x079A59B45C40504FC51A5D2113164B8F234EE0AA7521349289786F73D865A26D,4,3,2,16,0,0,0,0,0,0,5,5,0,0,6,0,0,1,14,2,0,H,1688.75,3000,32158.5,23520,0
174,0x1F6AEBCFD7335EEA39390ABD8C4144FD28DD7F30C64BDC27C67E9D44FF6A4A61,4,1,2,175,0,0,0,0,0,0,73,57,10,4,7,4,20,2,162,13,0,H,1822.85714285714,3000,57377.1428571429,63600,0
175,0x665CB508B8E88DCB1C91142F32CC5A53D45B4F7E866D91A73B1CC69B677127D3,4,4,2,65,0,0,0,0,0,0,41,6,2,1,14,0,1,0,56,9,0,H,1853.53846153846,2000,51741.8461538462,191000,0
176,0x631A8C400F98F31E720C797E0DAFC8D509E83C09C730CCEB7AD90BA8AD1C9615,3,0,2,22,0,0,0,0,4,0,17,5,0,2,0,0,2,1,22,2,2,H,2846.15384615385,3000,121744.230769231,146100,0
177,0xC4A8047F59EBBF01206F1331D8591951200E15ADAAD238331A474E6750AF3183,3,2,2,63,0,0,0,0,0,0,31,0,0,28,0,0,4,6,38,25,0,H,1825.4126984127,1000,91214.2396825397,79900,0
178,0x86F7202F4E24E73AC558BF6BBDC5304C148444F505D11033AD4882F151C2FFCE,3,0,2,30,0,0,0,0,30,0,60,0,0,0,0,0,0,0,20,40,0,H,2750,15000,149354,180450,0
179,0x90B82E3F7D5F054FFDD4D19C07FD380784F0380E7E89CF505B7059A2DB496EC6,5,4,2,14,0,0,0,0,0,0,14,0,0,0,0,0,0,0,5,9,0,H,6642.85714285714,5000,153914.285714286,123000,0
180,0x87DFE7E67D1D20BBB75B0A8606456B131E18CF1C5CEAF8E7A6FC7207DF737F84,3,0,2,13,0,0,0,0,0,0,6,0,7,0,0,0,0,0,13,0,0,H,2715.38461538461,1000,239273.076923077,458500,0
181,0x283790436A136220D8278EC6D74473E50C1576366AD52463B819A72AB78E9A6C,3,3,2,52,0,0,0,0,0,0,48,4,0,0,0,0,0,0,48,4,0,H,1637.5,1000,104849.711538462,25350,0
182,0x21DC47AC3AFB1FB126153CDAFD6CDEA2FD6980B323E4495B834027F619882262,3,0,2,25,0,0,0,0,0,0,4,9,0,12,0,0,0,1,11,14,0,H,1186.28,1000,65065.456,12150,0
183,0x31D94272B4F9003A4891C1DB03BC45F21647B8F9F64A7C092751732575AA8A89,3,2,2,86,0,0,0,0,0,0,52,8,2,10,2,12,0,0,70,16,0,H,1224.41860465116,1000,70057.4302325581,67400,0
184,0x91F45AEF189A0A28353DA872742695CBA5C3B178557E559B040ABE453AC89CCD,4,4,2,24,0,0,0,0,0,0,21,2,0,1,0,0,0,0,9,15,0,O,1049.875,1000,23271.3304166667,19500,0
185,0x738DA2AD13C4BF20FD7789D8FDC8BBA9A1F60D40A45763F98CA861EA8FFC8BC0,4,0,2,22,0,0,0,0,10,0,15,12,2,1,2,0,0,3,15,17,0,O,8750,6000,233046.875,176100,0
186,0x2982B036637BDDA1816DFB5CD67FD5F28ABE24199A5B92EA2F230399DB582D2E,3,2,2,214,0,0,0,0,0,0,163,50,1,0,0,0,0,0,154,60,0,H,1378.01401869159,2000,44589.0799065421,48500,0
187,0x4DABEB2000F022AAC8DDB8B4F8FC9FD2C969E8F8402FAD70B3AF43E8D3CB0DFF,1,0,2,11,0,0,0,0,0,0,0,0,0,0,5,4,2,6,11,0,0,H,13727.2727272727,1000,190681.818181818,13600,0
188,0x4649F376C42AD7C66443B2FFDE683C47DA400A24790E5CD0CA365E828397436F,1,0,2,23,0,0,0,0,0,0,1,22,0,0,0,0,0,1,22,1,0,H,17739.1304347826,2000,317363.043478261,29800,0
189,0xF4BF6642376F42FA408217EED53FCC7FF87AFB22CE252B70B1E53AF031D1D035,1,0,2,14,0,0,0,0,0,0,14,0,0,0,0,0,0,0,14,0,0,H,3285.71428571429,5000,581157.142857143,415000,0
190,0xF0B93E4845E5614432F6A5E7FADDDE970CD8EEBDCB4BF91EA5AA7E2014D20082,3,0,2,11,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,11,0,O,58363.6363636364,100000,976519.090909091,1715000,0
191,0x669AA51727250C2347142A402AD4CE4430F6B8A9430721A9CC84B9C38BD2CC36,1,0,2,21,0,0,0,0,0,0,0,0,0,0,0,0,21,6,21,0,0,H,2380.95238095238,1000,89790.4761904762,30090,0
192,0xDB8221920FF5CF59D2A833F47D92A08270F0953CF4A099974EF78D28711D4D51,1,0,2,24,0,0,0,0,0,0,9,5,9,0,0,1,0,0,24,0,0,H,3291.66666666667,2000,147754.166666667,95300,0
193,0x744CE0534D8EBD7E4B5C98A38E9A2810548DC5E49A71663B0332C9FDA4B36287,4,0,2,20,0,0,0,0,0,0,2,5,0,1,1,2,9,6,19,1,0,H,7650,20000,202992.5,572600,0
194,0x620D31A42276562E97B57E7AFD8F7A43F2B324B9DCB918C52AC505C45894A297,1,2,2,34,0,0,0,0,0,0,20,0,1,0,7,0,6,0,17,0,17,R,3374.17647058824,6000,359967.182352941,304500,0
195,0xBF5E8D665C187E47A86DCB3CB58BB7B810E58CB92BA7F3F1AAA2E868B37DBCD8,1,3,2,7,0,0,0,0,0,0,2,5,0,0,0,0,0,1,5,2,0,H,10879.2857142857,20000,192297.228571429,261600,0
196,0xF059952F44CA4FC40A81F28BDA2E7CACE8B8B649E4ADD75197241F1D7DC62DDE,1,0,2,60,0,0,0,0,0,0,8,7,28,0,0,7,10,2,50,10,0,H,7740,5000,191614,125250,0
197,0x53F4779B7F0365ADC073C2F2670A6A483EBBD7D6200EF8304808FAF373E8E0D4,3,4,2,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,O,67500,143000,1389706.25,2828540,0
198,0x1945CC05181507E15E69FA939AD5889488CC05324BA51AC0293619AD3E4FDF0D,1,0,2,23,0,0,0,0,0,0,0,23,0,0,0,0,0,1,23,0,0,H,3652.17391304348,1000,136979.130434783,37900,0
199,0xFA5EB0C585819E9E12502FF863CCC0FD30BAEB7EE9AC702531A8D3117341BE35,1,0,2,56,0,0,0,0,0,0,11,5,20,5,0,11,4,1,47,9,0,H,2017.85714285714,1000,75105,56700,0
200,0x878FB7DDB12C9386445386EC6B8EC141990CFB4D488A799287FDBE03BC814C8F,1,0,2,22,0,0,0,0,0,0,20,2,0,0,0,0,0,0,21,1,0,H,2597.72727272727,50,201564.409090909,22570,0
201,0x7447A261FA098B124B4FB27E7CAF46A739DAC399E91090954896EA436FE0F156,1,3,2,10,0,0,0,0,0,0,0,0,10,0,0,0,0,2,10,0,0,H,6000,5000,142351,143000,0
202,0x71467BA45B89EECF9276C45B5ABC364332BD16A0465DED9D42802974E39D7660,2,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,12,6,12,0,0,H,4000,4000,81099.1666666667,112320,0
203,0x2BF3F8136F5710F3E83C9910FD3190FA99D40484ED04B1FA5CFFFC0FB382D8A7,1,4,2,78,0,0,0,0,0,0,34,3,8,12,0,5,16,3,57,21,0,O,2064.10256410256,2000,94312.8205128205,79500,0
204,0x5490A4235A225732E7E3AE8D734B3540E1BB0846FA0499F1D54399A384204D80,1,0,2,11,0,0,0,0,0,0,9,0,0,0,0,0,2,0,9,0,2,H,1636.36363636364,1000,52772.7272727273,26200,0
205,0xF403A0BABC394EA9C02F9E87B946ACA5C231EADBD99136E4629AC08CAA7392D7,1,3,2,56,0,0,0,0,0,0,0,0,0,0,0,0,56,6,0,0,56,R,4642.85714285714,1000,116175.178571429,18750,0
206,0x9C487AA8539683B613A9F36000B485D3C7BBF3396FC2C82A57F52A4CFFD6190D,1,4,2,90,0,0,0,0,0,0,72,3,0,5,4,5,1,4,40,50,0,H,1248.04444444444,2000,33836.5766666667,56800,0
207,0xA868B9A5446C941014C715701C4B4C4A00420FBD6CDC19D895A81433CCDFEEC3,1,4,2,20,0,0,0,0,0,0,0,20,0,0,0,0,0,1,0,20,0,O,9900,60000,298901.5,1918800,0
208,0x69968254C488780F54211201970A3130D2E33077CB5F320B584347CAEDC2C4B0,1,0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,16,6,0,0,16,R,23750,25000,1275953.125,1320000,0
209,0x9BD509EB9606763B1521A1D5EEFDC7923CF0E28EEE6054127FD31D18BA1707C8,1,0,2,14,0,0,0,0,0,0,2,10,2,0,0,0,0,1,12,2,0,H,12285.7142857143,20000,322600,240000,0
210,0xA79DD1FBF955E9F6D39A8CE1049A828D4366D5E9F3FBC635E8DEF750E583AC36,5,0,2,21,0,0,0,0,0,0,1,0,3,0,0,17,0,5,6,15,0,O,18809.5238095238,20000,504863.80952381,281000,0
211,0x67EB41FFFE34B1B3779CBA22FDE973ED9865F70755DFE8882674001617A7E3CD,1,0,2,18,0,0,0,0,0,0,12,1,0,0,0,0,5,6,1,12,5,R,14722.2222222222,20000,389494.444444444,164600,0
212,0x0510A6E93819843C18C62C9039D0141053BD79B5AD9F214791FEEBE9517C645A,1,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,8,0,O,20375,20000,845031.25,830200,0
213,0x5405D98B621D5AF27D230728F16BE9B1D559523270C7E46E6B7971297FBECE5D,1,0,2,11,0,0,0,0,0,0,0,5,6,0,0,0,0,2,6,5,0,H,4818.18181818182,5000,214131.818181818,190500,0
214,0x24BBB1682D92A2DEC15A9FE7216748A7E1C6868C9E22A7259D5F5DDC21826813,1,0,2,12,0,0,0,0,0,0,0,6,6,0,0,0,0,2,12,0,0,H,19833.3333333333,10000,353147.5,120000,0
215,0xC5CADF3B8A77F7565EA1C1742937E5106110F300D7F6D917904B8BCA2E36BCE6,1,0,2,48,0,0,0,0,0,0,14,22,7,0,0,0,5,2,43,0,5,H,2862.02083333333,2000,215410.725,50160,0
216,0xF72D6FDE33CA89AC35861949F8681AA61A875C727F1A99B337510EDD8523028B,1,3,2,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,0,O,28555.5555555556,27000,993097.777777778,825390,0
217,0xF74B05F7F95D561F7E63F61FD0A52DD2B1B0AA23786EDDF7A12FF1C19F579B0C,1,0,2,22,0,0,0,0,0,0,22,0,0,0,0,0,0,0,22,0,0,H,6545.45454545455,1000,215170.454545455,29300,0
218,0x8D66604033840ED85806AABCBBF5FC22B7968C09E1B8B1374B6B33B2DB35F65D,1,3,2,114,0,0,0,0,0,0,16,35,31,3,1,28,0,1,106,8,0,H,1926.00877192982,2000,120194.253596491,302200,0
219,0x8B0602FA5451DD67F3A32F2D6F0E73DE8C16774D221B7901F5638757489DFDFA,1,3,2,37,0,0,0,0,0,0,11,16,4,2,0,4,0,5,37,0,0,H,2405.40540540541,3000,266601.351351351,391200,0
220,0x0C85D374B7F15D12E7F0255C47E63A6139BCAE536A78685C85470627FA4F6E27,1,0,2,40,0,0,0,0,0,0,11,6,17,2,0,4,0,0,38,2,0,H,4550,1000,209515,310500,0
221,0x59B21D3660ACD69E14E2D59D3C7EED53AA8B04ACE14ADA30C8D1B5196FB2FBF0,1,3,2,29,0,0,0,0,0,0,29,0,0,0,0,0,0,0,29,0,0,H,8310.34482758621,15000,182571.034482759,496500,0
222,0xB53A1B06D01131FC69299196B80B69ED6166D5161335EC2A8F07EF638278AF39,1,0,2,19,0,0,0,0,0,0,0,19,0,0,0,0,0,1,0,19,0,O,26315.7894736842,51000,518292.631578947,1064370,0
223,0x9A40B94A22F19BDDE5E192C0793A831A208CE4DA98801B4D8058787968B1FF50,3,0,2,5,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,5,0,O,2400,2000,492180,396800,0
224,0xC22F447118D9B8B63BAFCA997ECFB9794AEC4401B849E740C5CB346A499B117F,1,0,2,18,0,0,0,0,0,0,8,2,1,0,0,1,6,6,3,9,6,R,26447.2222222222,48000,642497.333333333,914880,0
225,0x5A6EE45E887E3CCE45AC4C6FF77FAB24F44873BAE4915394EB28208E3D5D022B,1,0,2,18,0,0,0,0,0,0,2,5,7,0,0,0,4,1,18,0,0,H,1133.33333333333,2000,38720,41800,0
226,0xF07343AEA961A9C1325C709023DEECCF552E79A3199DF23139916B1E0B0C46F0,1,0,2,15,0,0,0,0,0,0,5,4,0,0,6,0,0,4,15,0,0,H,6466.66666666667,10000,225923.333333333,244000,0
227,0xDCC43DA766FDF34DA69F902321F89D826E832B3B7B326144AD7829B6B9742CB7,1,0,2,18,0,0,0,0,0,0,6,0,0,0,5,3,4,6,18,0,0,H,7055.55555555556,20000,239583.333333333,308200,0
228,0x0B1BFC8255B4CC5D47EFB84DEC406E66499776B091FE0A015B2918860900DE7B,1,4,2,18,0,0,0,0,0,0,0,18,0,0,0,0,0,1,0,18,0,O,3944.44444444444,3000,108998.333333333,84690,0
229,0x7749106CFCFB3FE330043424FC7528988671DE094AA5AD30B08FBBA522847A2A,1,0,2,25,0,0,0,0,0,0,20,2,0,0,3,0,0,0,21,4,0,H,10280,20000,262108,206000,0
230,0xEBE865FC29C11FE24AE32B1794DEC88D1A117BF32A1C0CD3DAB7197CE8D0DC58,1,3,2,81,0,0,0,0,0,0,68,5,0,0,0,2,6,0,24,44,13,O,4074.07407407407,2000,145147.407407407,87300,0
231,0x2E0115D3CC61DA0A399958C1E3827A8C952CB1EE3A502D4FEFFA72801AD9BEC1,1,0,2,59,0,0,0,0,0,0,0,0,0,0,0,0,59,6,59,0,0,H,8305.08474576271,10000,180926.271186441,297300,0
232,0xF8E562DD9DBA9F76AAFB5B04A9E9AF00BBE277A55D9A0F51B61548AD9EDBC322,1,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,8,R,18750,5000,1457695,390000,0
233,0xF891AB6C07ACD417768FB1637A77649EA1ECA12110819FEAB265442FD9526940,1,4,2,156,0,0,0,0,4,0,50,31,14,8,24,33,0,4,101,59,0,H,1864.0625,1000,47112.328125,32200,0
234,0x2A9622DE6AC3B0FC57C2252D36ED19D5CDEC9DFAC63565647999C5C82CBC89DC,1,4,2,16,0,0,0,0,0,0,16,0,0,0,0,0,0,0,16,0,0,H,48937.5,10000,588931.25,153000,0
235,0xD5A869DCA48AD4768AEBFC76E349D3CA466A75586AF8B7371E1A163D0FF379C8,1,0,2,14,0,0,0,0,0,0,8,0,6,0,0,0,0,0,14,0,0,H,23357.1428571429,4000,1282867.85714286,1833600,0
236,0x7D3BFB51A82F70E8B30308586B84619C7BDE9EE5CE11530FD6B8978EE124BB6B,1,4,2,30,0,0,0,0,2,0,12,18,0,0,0,0,2,0,27,5,0,H,3243.75,7000,191745.625,222320,0
237,0xD44DC49BAD54FC22E3C297E5A81356D1468DE4AB21D13B1BE5E47B9BC2CE441B,1,3,2,21,0,0,0,0,0,0,2,4,0,9,0,2,4,1,5,12,4,O,5470.71428571429,5000,509971.661904762,388500,0
238,0x81B42A177A2AE00DF816852A1D6E68ACA968FBA9E6C434CFCB2BA7643CBA2659,1,0,2,30,0,0,0,0,0,0,8,2,5,0,7,6,2,0,30,0,0,H,5437.06666666667,1000,223485.466666667,442700,0
239,0xC9174FBB23B814ABD1936E3DCD2EE1B898642B1D2CD6B444E85CBB62764E3F7A,1,1,2,25,0,0,0,0,0,0,13,2,3,5,0,0,2,1,20,5,0,H,3080,2000,94378,25400,0
240,0xEA290FAD4BF33DC71DD9B038DAB84DE2C9B9B4D6082ECF1057BADC89D85B4CCC,1,4,2,179,0,0,0,0,0,0,50,76,9,8,18,18,0,0,137,42,0,O,2224.20670391061,1000,36520.0133519553,25200,0
241,0x2F3892B08DE643B153AC1291597A10E6758C8E585F1A7EC4265950620C4C3AF8,1,4,2,67,0,0,0,0,0,0,2,0,0,63,0,2,0,3,2,65,0,O,1432.83582089552,1000,143504.925373134,106200,0
242,0x1955107A50622AB38BE1A5AC5588EC2B66BF0BFDA11F8AD3D45154592082A007,4,0,2,9,0,0,0,0,0,0,0,1,0,0,0,0,8,6,1,0,8,R,7444.44444444444,6000,826317.777777778,665220,0
